client_id,age,situation_familiale,profession,region,anciennete_mois,produit_principal,niveau_couverture,canal_souscription,prime_mensuelle_eur,nb_sinistres_12m,montant_sinistres_eur,nb_appels_support_12m,nb_avenants_contrat,retard_paiement_nb,score_satisfaction,resiliation_anterieure,date_souscription,date_derniere_interaction,churned
CLT01185,72,En couple,Indépendant,Grand Est,144,Assurance Vie,Essentiel,Agence,57.32,0,0.0,2.0,2,0,5.0,1,2023-03-23,2023-07-31,0
CLT01186,32,Célibataire,Retraité,Bretagne,36,Assurance Santé,Premium,Téléphone,217.1,1,2221.66,1.0,3,2,2.0,0,2023-03-11,2024-03-21,0
CLT01187,59,Marié(e),Salarié,Île-de-France,108,Assurance Habitation,Essentiel,Téléphone,38.65,3,7755.43,1.0,1,0,3.0,1,2023-12-16,2024-06-03,0
CLT01188,37,Marié(e),Indépendant,Auvergne-Rhône-Alpes,168,Assurance Habitation,Confort,Téléphone,54.52,1,1314.99,2.0,3,0,5.0,1,2023-09-09,2023-11-30,0
CLT01189,51,Veuf/Veuve,Sans emploi,Grand Est,72,Assurance Auto,Essentiel,Agence,91.95,1,2689.46,4.0,1,0,4.0,1,2022-03-24,2023-09-05,1
CLT01190,26,Marié(e),Fonctionnaire,Grand Est,156,Assurance Habitation,Confort,Web,65.83,1,576.41,2.0,3,0,4.0,0,2023-05-28,2024-02-24,0
CLT01191,31,Célibataire,Salarié,Grand Est,144,Assurance Vie,Premium,Courtier,136.3,0,0.0,0.0,3,0,4.0,0,2023-10-14,2024-04-07,0
CLT01192,38,Marié(e),Salarié,Grand Est,84,Assurance Habitation,Confort,Web,59.74,2,2103.02,1.0,3,3,4.0,0,2022-06-22,2023-11-07,0
CLT01193,56,Veuf/Veuve,Fonctionnaire,Grand Est,48,Assurance Auto,Essentiel,Agence,79.34,0,0.0,1.0,2,0,2.0,0,2023-03-18,2023-06-13,1
CLT01194,66,En couple,Retraité,Auvergne-Rhône-Alpes,168,Assurance Habitation,Confort,Web,68.78,2,3096.62,1.0,0,0,2.0,0,2022-07-06,2023-12-02,1
CLT01195,45,En couple,Salarié,Auvergne-Rhône-Alpes,108,Assurance Auto,Confort,Web,116.3,1,1585.32,0.0,0,0,4.0,1,2022-07-07,2023-01-19,1
CLT01196,32,En couple,Salarié,PACA,156,Assurance Santé,Confort,Téléphone,181.1,0,0.0,3.0,1,0,4.0,0,2022-10-28,2023-01-23,1
CLT01197,65,Marié(e),Salarié,PACA,168,Assurance Vie,Essentiel,Courtier,60.77,4,8399.55,0.0,3,0,5.0,1,2023-08-23,2023-12-21,0
CLT01198,59,Célibataire,Fonctionnaire,Île-de-France,36,Assurance Vie,Confort,Agence,97.06,2,2480.51,0.0,2,3,4.0,0,2022-01-08,2023-11-20,0
CLT01199,69,Célibataire,Retraité,Occitanie,120,Multirisque Pro,Essentiel,Agence,203.65,0,0.0,0.0,0,0,3.0,0,2023-09-10,2024-06-02,0
CLT01200,71,Veuf/Veuve,Fonctionnaire,Bretagne,132,Assurance Santé,Confort,Téléphone,197.43,0,0.0,5.0,3,0,3.0,0,2023-01-15,2024-01-01,1
CLT01201,40,Veuf/Veuve,Sans emploi,Grand Est,144,Assurance Santé,Essentiel,Courtier,140.88,0,0.0,1.0,1,0,5.0,0,2022-02-28,2023-02-27,0
CLT01202,32,Veuf/Veuve,Indépendant,Hauts-de-France,168,Assurance Santé,Essentiel,Agence,117.91,0,0.0,3.0,1,0,4.0,0,2022-01-27,2023-10-05,0
CLT01203,40,Marié(e),Retraité,Occitanie,12,Assurance Auto,Premium,Courtier,173.43,1,1454.76,4.0,3,1,3.0,0,2023-09-26,2024-05-26,0
CLT01204,42,Marié(e),Salarié,Île-de-France,144,Multirisque Pro,Confort,Web,272.98,0,0.0,0.0,3,0,2.0,0,2023-10-11,2024-04-12,0
CLT01205,72,En couple,Sans emploi,Hauts-de-France,132,Assurance Auto,Premium,Courtier,174.58,0,0.0,1.0,2,2,4.0,0,2023-05-12,2023-12-02,1
CLT01206,27,Veuf/Veuve,Salarié,Grand Est,132,Multirisque Pro,Essentiel,Courtier,207.31,0,0.0,1.0,2,0,3.0,0,2023-01-30,2023-11-26,0
CLT01207,24,En couple,Retraité,Île-de-France,24,Multirisque Pro,Essentiel,Web,194.99,0,0.0,1.0,1,0,4.0,1,2022-03-31,2023-02-02,0
CLT01208,50,Célibataire,Retraité,Hauts-de-France,120,Multirisque Pro,Confort,Web,241.04,2,682.91,1.0,0,0,4.0,0,2023-11-10,2024-03-27,1
CLT01209,54,Célibataire,Salarié,Auvergne-Rhône-Alpes,72,Assurance Habitation,Essentiel,Web,49.38,0,0.0,0.0,2,1,4.0,0,2023-03-22,2024-03-22,0
CLT01210,43,Marié(e),Indépendant,Grand Est,168,Assurance Auto,Essentiel,Courtier,75.13,3,7112.65,1.0,3,0,3.0,1,2022-09-21,2024-01-21,1
CLT01211,65,Célibataire,Fonctionnaire,Hauts-de-France,60,Assurance Auto,Premium,Web,157.64,0,0.0,0.0,1,0,4.0,1,2022-08-18,2024-03-29,1
CLT01212,31,Veuf/Veuve,Sans emploi,Grand Est,168,Multirisque Pro,Essentiel,Courtier,211.96,3,2003.15,2.0,2,0,3.0,0,2023-03-24,2024-05-10,1
CLT01213,36,Marié(e),Salarié,PACA,24,Assurance Habitation,Essentiel,Courtier,41.74,0,0.0,0.0,1,0,4.0,1,2022-04-25,2022-07-25,0
CLT01214,47,Marié(e),Indépendant,PACA,24,Assurance Santé,Premium,Web,229.22,0,0.0,1.0,0,0,,0,2022-11-17,2023-12-11,1
CLT01215,36,Célibataire,Sans emploi,Nouvelle-Aquitaine,168,Multirisque Pro,Premium,Agence,410.89,0,0.0,1.0,0,0,5.0,0,2023-07-03,2023-10-08,0
CLT01216,66,En couple,Sans emploi,Bretagne,84,Assurance Vie,Confort,Courtier,94.76,0,0.0,0.0,2,2,4.0,0,2023-11-11,2024-04-13,1
CLT01217,72,Célibataire,Sans emploi,Grand Est,48,Multirisque Pro,Essentiel,Agence,189.08,2,4693.09,0.0,1,0,3.0,0,2023-04-17,2023-09-25,1
CLT01218,71,Veuf/Veuve,Indépendant,Hauts-de-France,12,Assurance Habitation,Confort,Web,65.0,0,0.0,3.0,2,0,4.0,1,2023-09-08,2024-01-31,0
CLT01219,53,Marié(e),Sans emploi,Bretagne,156,Assurance Habitation,Premium,Agence,90.34,1,773.44,0.0,3,2,1.0,0,2023-12-07,2024-01-07,0
CLT01220,33,Veuf/Veuve,Fonctionnaire,Occitanie,120,Assurance Santé,Premium,Téléphone,246.7,0,0.0,3.0,2,0,3.0,0,2023-12-23,2024-03-28,1
CLT01221,23,En couple,Salarié,Occitanie,120,Assurance Auto,Confort,Web,130.48,1,2960.73,2.0,2,0,2.0,0,2022-07-03,2023-11-14,0
CLT01222,70,Veuf/Veuve,Fonctionnaire,Île-de-France,24,Assurance Vie,Confort,Web,76.1,0,0.0,2.0,0,0,1.0,0,2023-03-09,2024-02-19,1
CLT01223,69,Célibataire,Sans emploi,Grand Est,60,Assurance Vie,Confort,Téléphone,99.13,0,0.0,1.0,0,0,2.0,1,2022-10-17,2023-08-02,1
CLT01224,31,En couple,Fonctionnaire,PACA,96,Assurance Habitation,Premium,Téléphone,87.53,1,831.28,0.0,2,1,2.0,0,2023-08-18,2023-09-14,0
CLT01225,31,Veuf/Veuve,Retraité,Auvergne-Rhône-Alpes,168,Assurance Santé,Confort,Web,198.1,1,1880.61,4.0,0,0,3.0,0,2022-10-26,2023-03-23,0
CLT01226,60,Marié(e),Sans emploi,Île-de-France,72,Assurance Habitation,Essentiel,Web,44.28,0,0.0,0.0,3,0,4.0,0,2022-04-15,2024-03-09,0
CLT01227,65,Célibataire,Salarié,Auvergne-Rhône-Alpes,48,Assurance Habitation,Confort,Téléphone,67.26,0,0.0,0.0,3,1,4.0,0,2022-12-31,2024-04-29,0
CLT01228,49,Veuf/Veuve,Indépendant,Bretagne,156,Assurance Habitation,Essentiel,Agence,51.16,1,2966.33,0.0,1,0,5.0,0,2023-10-05,2024-04-28,0
CLT01229,74,Veuf/Veuve,Retraité,Occitanie,144,Assurance Habitation,Essentiel,Agence,49.44,1,323.12,2.0,2,0,2.0,0,2022-11-06,2023-05-01,0
CLT01230,24,Veuf/Veuve,Fonctionnaire,Hauts-de-France,12,Assurance Vie,Premium,Agence,119.94,0,0.0,1.0,3,0,4.0,0,2023-10-10,2024-05-24,0
CLT01231,50,Célibataire,Salarié,PACA,84,Assurance Santé,Essentiel,Agence,120.49,1,1907.14,0.0,2,0,4.0,0,2023-05-16,2024-04-08,0
CLT01232,43,Marié(e),Salarié,Hauts-de-France,24,Multirisque Pro,Essentiel,Agence,216.97,0,0.0,1.0,0,0,3.0,0,2023-08-31,2023-12-01,0
CLT01233,64,En couple,Salarié,Nouvelle-Aquitaine,60,Assurance Vie,Confort,Téléphone,81.72,0,0.0,3.0,0,3,5.0,0,2022-11-30,2023-02-03,1
CLT01234,51,Veuf/Veuve,Sans emploi,Île-de-France,60,Multirisque Pro,Essentiel,Téléphone,171.74,0,0.0,3.0,0,1,1.0,0,2023-07-04,2024-03-31,1
CLT01235,51,Célibataire,Indépendant,Occitanie,48,Assurance Vie,Essentiel,Agence,69.79,1,772.51,4.0,1,1,4.0,0,2023-09-06,2023-12-07,0
CLT01236,48,Célibataire,Salarié,Bretagne,156,Assurance Auto,Premium,Téléphone,160.43,0,0.0,0.0,2,0,5.0,0,2022-05-12,2023-12-21,0
CLT01237,59,Marié(e),Salarié,PACA,156,Assurance Habitation,Premium,Web,104.21,0,0.0,4.0,1,0,1.0,0,2022-03-28,2022-08-02,0
CLT01238,23,Veuf/Veuve,Salarié,Auvergne-Rhône-Alpes,96,Multirisque Pro,Confort,Courtier,259.95,2,1822.6,0.0,0,0,2.0,0,2022-09-12,2023-07-16,0
CLT01239,53,En couple,Sans emploi,Hauts-de-France,48,Assurance Auto,Premium,Courtier,166.72,0,0.0,,3,2,3.0,1,2023-05-18,2024-05-07,1
CLT01240,44,Célibataire,Salarié,Occitanie,96,Assurance Santé,Premium,Courtier,246.75,0,0.0,4.0,3,1,5.0,0,2022-08-31,2022-10-07,0
CLT01241,48,En couple,Sans emploi,Occitanie,12,Assurance Habitation,Essentiel,Courtier,50.41,2,474.1,1.0,0,0,5.0,0,2023-07-20,2023-11-07,1
CLT01242,35,Veuf/Veuve,Salarié,Auvergne-Rhône-Alpes,168,Multirisque Pro,Confort,Courtier,240.71,2,1185.6,3.0,0,0,3.0,0,2023-07-18,2023-11-25,1
CLT01243,39,Veuf/Veuve,Salarié,Grand Est,132,Assurance Santé,Confort,Web,166.53,0,0.0,0.0,1,1,4.0,0,2022-09-18,2023-11-27,1
CLT01244,33,Marié(e),Indépendant,PACA,168,Assurance Habitation,Premium,Web,103.04,1,2228.48,0.0,3,0,3.0,0,2024-01-02,2024-04-06,1
CLT01245,36,En couple,Fonctionnaire,Grand Est,132,Multirisque Pro,Premium,Web,469.09,1,1851.38,2.0,1,0,1.0,0,2023-03-21,2023-10-01,0
CLT01246,59,Marié(e),Salarié,PACA,12,Assurance Auto,Premium,Web,167.24,0,0.0,0.0,3,0,5.0,0,2023-06-29,2023-08-24,0
CLT01247,33,Célibataire,Fonctionnaire,Bretagne,48,Multirisque Pro,Confort,Agence,282.11,1,1507.51,0.0,3,0,4.0,0,2022-12-08,2023-09-13,1
CLT01248,74,Célibataire,Retraité,Île-de-France,12,Assurance Habitation,Essentiel,Courtier,45.83,0,0.0,2.0,2,0,5.0,0,2022-08-16,2023-09-07,0
CLT01249,66,Veuf/Veuve,Salarié,Nouvelle-Aquitaine,156,Assurance Auto,Essentiel,Web,80.46,1,554.82,2.0,2,0,3.0,0,2023-06-26,2023-12-21,0
CLT01250,39,Célibataire,Indépendant,PACA,108,Multirisque Pro,Confort,Courtier,279.28,2,3705.42,0.0,1,1,5.0,0,2022-11-22,2023-12-25,0
CLT01251,59,En couple,Fonctionnaire,Hauts-de-France,96,Assurance Habitation,Confort,Téléphone,71.69,1,446.03,1.0,0,1,4.0,0,2022-01-10,2023-12-14,0
CLT01252,31,En couple,Retraité,Auvergne-Rhône-Alpes,12,Multirisque Pro,Premium,Web,471.87,0,0.0,2.0,2,0,4.0,0,2023-08-05,2023-12-19,0
CLT01253,41,Veuf/Veuve,Retraité,Occitanie,108,Assurance Auto,Premium,Courtier,190.85,0,0.0,2.0,1,0,5.0,0,2022-07-07,2023-09-29,0
CLT01254,48,Veuf/Veuve,Sans emploi,Nouvelle-Aquitaine,72,Assurance Santé,Confort,Courtier,174.85,0,0.0,1.0,1,1,4.0,0,2022-08-23,2023-07-01,0
CLT01255,36,Célibataire,Salarié,Bretagne,156,Assurance Auto,Confort,Téléphone,127.59,0,0.0,0.0,0,3,4.0,0,2022-03-20,2024-04-05,0
CLT01256,35,Célibataire,Fonctionnaire,Île-de-France,144,Assurance Habitation,Essentiel,Web,52.51,2,1731.11,0.0,0,0,,1,2023-07-22,2024-03-30,0
CLT01257,34,Veuf/Veuve,Sans emploi,Hauts-de-France,84,Assurance Auto,Confort,Web,120.49,2,2649.13,2.0,3,0,5.0,0,2023-12-03,2024-05-24,0
CLT01258,66,Célibataire,Sans emploi,Grand Est,12,Multirisque Pro,Premium,Agence,441.65,0,0.0,2.0,2,0,4.0,0,2022-07-14,2022-07-21,0
CLT01259,25,Célibataire,Sans emploi,Occitanie,36,Assurance Vie,Premium,Courtier,130.38,0,0.0,1.0,3,2,4.0,0,2023-04-05,2023-06-30,0
CLT01260,69,Marié(e),Indépendant,PACA,132,Multirisque Pro,Essentiel,Web,208.22,0,0.0,0.0,0,0,2.0,0,2023-06-11,2023-12-08,0
CLT01261,73,En couple,Fonctionnaire,Grand Est,144,Assurance Auto,Confort,Téléphone,115.35,2,2389.5,0.0,1,0,3.0,0,2022-04-26,2023-04-07,1
CLT01262,23,Marié(e),Retraité,Nouvelle-Aquitaine,24,Assurance Habitation,Premium,Agence,103.43,0,0.0,2.0,3,1,,0,2022-10-28,2023-07-26,0
CLT01263,57,Marié(e),Sans emploi,Occitanie,84,Assurance Habitation,Essentiel,Téléphone,38.53,0,0.0,0.0,0,0,4.0,0,2022-02-06,2023-05-26,0
CLT01264,69,Célibataire,Sans emploi,Bretagne,12,Multirisque Pro,Confort,Agence,257.61,0,0.0,0.0,0,0,2.0,1,2023-04-17,2023-10-02,0
CLT01265,71,Marié(e),Indépendant,Île-de-France,84,Assurance Santé,Confort,Agence,177.73,1,2531.72,,1,0,2.0,0,2023-02-16,2023-08-16,0
CLT01266,26,En couple,Salarié,Hauts-de-France,36,Assurance Auto,Essentiel,Téléphone,71.41,2,3571.35,2.0,0,0,5.0,0,2023-06-26,2024-03-15,0
CLT01267,71,Célibataire,Indépendant,Hauts-de-France,60,Assurance Habitation,Confort,Agence,64.36,0,0.0,0.0,0,1,3.0,0,2023-11-04,2024-01-07,0
CLT01268,50,Marié(e),Fonctionnaire,Bretagne,120,Assurance Habitation,Confort,Téléphone,53.64,0,0.0,0.0,0,0,5.0,0,2023-03-15,2024-06-13,0
CLT01269,24,Veuf/Veuve,Retraité,PACA,168,Assurance Habitation,Premium,Courtier,81.28,1,2768.79,1.0,1,0,4.0,0,2022-06-15,2022-11-05,0
CLT01270,26,Marié(e),Indépendant,Île-de-France,36,Assurance Santé,Premium,Téléphone,246.85,0,0.0,0.0,0,0,5.0,0,2022-04-24,2022-11-04,0
CLT01271,29,Veuf/Veuve,Fonctionnaire,Grand Est,12,Assurance Santé,Essentiel,Web,136.09,1,944.24,0.0,1,0,3.0,0,2022-02-02,2022-07-16,0
CLT01272,64,Veuf/Veuve,Retraité,PACA,132,Assurance Habitation,Confort,Courtier,71.31,0,0.0,2.0,0,0,5.0,0,2023-07-18,2024-03-27,0
CLT01273,49,En couple,Salarié,Grand Est,120,Assurance Habitation,Confort,Téléphone,58.1,3,810.03,2.0,3,0,,0,2022-04-21,2022-05-12,1
CLT01274,54,En couple,Salarié,Île-de-France,108,Assurance Habitation,Essentiel,Courtier,39.28,0,0.0,0.0,0,0,4.0,0,2023-11-26,2024-06-25,0
CLT01275,37,Veuf/Veuve,Fonctionnaire,Grand Est,24,Assurance Santé,Confort,Agence,159.36,0,0.0,0.0,1,0,3.0,0,2022-10-16,2024-02-25,0
CLT01276,66,En couple,Indépendant,Auvergne-Rhône-Alpes,120,Assurance Auto,Confort,Web,110.91,4,9996.58,1.0,2,0,5.0,0,2022-10-15,2023-02-09,0
CLT01277,46,En couple,Retraité,Grand Est,144,Assurance Santé,Premium,Web,228.04,0,0.0,0.0,0,0,2.0,1,2023-12-25,2024-01-20,0
CLT01278,52,En couple,Indépendant,Occitanie,12,Multirisque Pro,Premium,Web,479.83,0,0.0,0.0,3,2,4.0,1,2022-05-04,2022-09-16,1
CLT01279,47,En couple,Retraité,Occitanie,72,Assurance Vie,Essentiel,Courtier,63.06,2,4253.44,0.0,0,1,5.0,1,2022-01-19,2023-10-12,0
CLT01280,55,Veuf/Veuve,Sans emploi,Grand Est,168,Assurance Habitation,Essentiel,Agence,40.96,0,0.0,1.0,3,0,3.0,0,2022-11-10,2023-07-04,0
CLT01281,41,Célibataire,Sans emploi,Hauts-de-France,60,Assurance Habitation,Confort,Téléphone,74.44,0,0.0,0.0,0,0,2.0,0,2023-03-14,2024-02-06,1
CLT01282,58,Marié(e),Fonctionnaire,Nouvelle-Aquitaine,144,Assurance Auto,Confort,Agence,129.1,2,651.64,0.0,2,2,5.0,0,2022-12-26,2024-02-27,1
CLT01283,70,Célibataire,Salarié,Auvergne-Rhône-Alpes,84,Assurance Habitation,Confort,Agence,55.9,0,0.0,0.0,1,0,4.0,0,2022-02-23,2023-12-31,0
CLT01284,55,Marié(e),Sans emploi,Hauts-de-France,48,Assurance Santé,Essentiel,Courtier,102.67,0,0.0,1.0,2,0,,0,2022-04-14,2023-06-29,0
CLT01285,50,Marié(e),Fonctionnaire,Bretagne,60,Assurance Habitation,Confort,Téléphone,60.42,0,0.0,3.0,2,0,2.0,1,2022-04-25,2022-08-02,1
CLT01286,48,Marié(e),Fonctionnaire,Bretagne,132,Assurance Auto,Premium,Web,143.12,0,0.0,2.0,3,0,4.0,1,2023-08-27,2024-05-23,0
CLT01287,34,En couple,Sans emploi,Nouvelle-Aquitaine,24,Multirisque Pro,Confort,Web,324.14,2,5603.16,1.0,3,0,4.0,1,2023-01-29,2023-04-28,0
CLT01288,38,En couple,Indépendant,Île-de-France,60,Assurance Auto,Essentiel,Agence,68.16,0,0.0,0.0,3,0,4.0,0,2023-12-23,2024-04-15,0
CLT01289,54,Veuf/Veuve,Indépendant,Nouvelle-Aquitaine,84,Assurance Auto,Essentiel,Courtier,94.2,2,2262.83,0.0,1,0,4.0,0,2023-07-01,2023-09-17,0
CLT01290,72,Marié(e),Sans emploi,Grand Est,96,Assurance Auto,Essentiel,Web,80.09,1,919.56,0.0,2,0,5.0,0,2022-12-22,2023-12-31,0
CLT01291,55,Célibataire,Retraité,Grand Est,36,Assurance Vie,Premium,Agence,143.45,0,0.0,0.0,3,0,3.0,0,2023-03-06,2023-11-29,0
CLT01292,70,En couple,Fonctionnaire,Nouvelle-Aquitaine,48,Multirisque Pro,Essentiel,Web,219.31,1,465.12,2.0,3,0,4.0,0,2022-02-16,2023-09-18,0
CLT01293,38,Veuf/Veuve,Sans emploi,Grand Est,48,Assurance Auto,Premium,Web,191.55,0,0.0,1.0,3,0,5.0,0,2023-06-10,2023-07-18,0
CLT01294,38,Veuf/Veuve,Sans emploi,Grand Est,12,Assurance Habitation,Confort,Téléphone,59.96,0,0.0,1.0,0,0,5.0,0,2022-10-06,2023-05-05,1
CLT01295,57,Célibataire,Sans emploi,Occitanie,36,Assurance Habitation,Essentiel,Web,39.91,3,8503.25,0.0,3,1,4.0,0,2023-04-12,2023-12-25,0
CLT01296,52,Marié(e),Fonctionnaire,Occitanie,48,Multirisque Pro,Confort,Courtier,293.9,0,0.0,1.0,2,1,4.0,0,2023-07-20,2023-09-18,0
CLT01297,47,Marié(e),Salarié,Occitanie,96,Assurance Habitation,Essentiel,Agence,52.99,0,0.0,0.0,1,0,5.0,1,2023-10-17,2023-12-31,0
CLT01298,51,En couple,Indépendant,Île-de-France,120,Assurance Santé,Essentiel,Courtier,138.57,1,2562.23,0.0,3,0,1.0,1,2023-07-02,2023-08-30,0
CLT01299,69,Marié(e),Salarié,Bretagne,96,Assurance Auto,Premium,Courtier,171.06,0,0.0,4.0,0,0,5.0,1,2023-12-24,2024-05-12,0
CLT01300,73,Marié(e),Fonctionnaire,Grand Est,24,Assurance Santé,Premium,Web,214.08,0,0.0,0.0,1,0,3.0,1,2022-02-28,2023-11-30,0
CLT01301,53,En couple,Fonctionnaire,Nouvelle-Aquitaine,156,Assurance Auto,Confort,Web,118.12,4,7542.26,2.0,0,0,4.0,1,2022-01-17,2023-07-21,1
CLT01302,58,En couple,Retraité,Nouvelle-Aquitaine,120,Multirisque Pro,Essentiel,Téléphone,213.71,2,5645.93,2.0,2,0,3.0,0,2022-08-14,2023-07-12,0
CLT01303,25,Veuf/Veuve,Indépendant,Auvergne-Rhône-Alpes,156,Assurance Santé,Essentiel,Téléphone,121.79,0,0.0,2.0,0,0,3.0,0,2023-03-21,2023-09-25,0
CLT01304,42,En couple,Retraité,Hauts-de-France,96,Assurance Habitation,Confort,Agence,54.78,0,0.0,1.0,0,0,3.0,0,2022-07-09,2023-01-05,0
CLT01305,28,Marié(e),Salarié,Auvergne-Rhône-Alpes,120,Assurance Habitation,Premium,Téléphone,98.29,1,1674.89,0.0,1,1,4.0,0,2022-11-14,2023-04-29,0
CLT01306,58,En couple,Salarié,PACA,96,Assurance Habitation,Confort,Web,53.79,3,5667.79,0.0,3,0,4.0,0,2023-03-13,2023-07-16,1
CLT01307,33,En couple,Salarié,PACA,84,Assurance Vie,Premium,Téléphone,137.37,2,1693.27,0.0,3,1,2.0,0,2023-09-10,2023-10-31,1
CLT01308,68,Célibataire,Salarié,PACA,96,Assurance Vie,Confort,Agence,88.85,0,0.0,2.0,3,0,2.0,0,2022-05-16,2023-01-25,1
CLT01309,57,Célibataire,Salarié,Île-de-France,120,Assurance Auto,Confort,Web,111.51,0,0.0,1.0,1,0,3.0,0,2023-07-10,2023-12-30,0
CLT01310,41,Veuf/Veuve,Indépendant,Hauts-de-France,84,Assurance Auto,Essentiel,Web,72.85,0,0.0,0.0,3,3,4.0,0,2022-11-11,2023-10-16,1
CLT01311,56,Marié(e),Sans emploi,Île-de-France,60,Assurance Vie,Essentiel,Web,68.48,2,4199.4,4.0,3,0,4.0,0,2022-05-07,2022-05-28,1
CLT01312,54,Veuf/Veuve,Indépendant,PACA,48,Assurance Auto,Essentiel,Courtier,93.15,1,1730.24,1.0,3,1,3.0,0,2022-01-02,2022-08-19,0
CLT01313,46,En couple,Fonctionnaire,Grand Est,48,Assurance Auto,Essentiel,Téléphone,91.56,0,0.0,1.0,0,0,5.0,0,2023-11-03,2024-01-15,0
CLT01314,29,Veuf/Veuve,Indépendant,PACA,48,Assurance Habitation,Premium,Téléphone,94.55,0,0.0,1.0,2,0,3.0,0,2022-04-23,2022-12-08,0
CLT01315,26,Marié(e),Salarié,PACA,132,Assurance Auto,Confort,Courtier,101.3,3,917.39,4.0,3,3,5.0,0,2023-01-05,2023-04-01,1
CLT01316,49,Veuf/Veuve,Sans emploi,Auvergne-Rhône-Alpes,72,Assurance Auto,Premium,Web,185.97,1,2215.97,0.0,3,0,5.0,1,2022-12-09,2023-06-12,0
CLT01317,72,Marié(e),Salarié,Nouvelle-Aquitaine,156,Assurance Vie,Essentiel,Courtier,71.16,0,0.0,3.0,1,0,5.0,0,2022-10-05,2024-02-28,0
CLT01318,66,En couple,Indépendant,Île-de-France,120,Assurance Santé,Confort,Agence,196.64,0,0.0,2.0,3,3,5.0,0,2022-11-24,2023-04-24,1
CLT01319,23,Célibataire,Sans emploi,PACA,132,Assurance Vie,Confort,Téléphone,91.86,0,0.0,4.0,3,0,5.0,1,2023-03-14,2024-03-20,0
CLT01320,65,En couple,Indépendant,Bretagne,144,Assurance Santé,Essentiel,Agence,137.75,1,779.15,1.0,0,1,4.0,0,2023-01-30,2024-01-26,0
CLT01321,64,Veuf/Veuve,Sans emploi,Hauts-de-France,48,Assurance Santé,Confort,Téléphone,201.21,1,849.17,0.0,3,0,3.0,0,2023-10-14,2024-04-01,0
CLT01322,67,Veuf/Veuve,Sans emploi,Grand Est,132,Assurance Habitation,Premium,Web,89.24,0,0.0,0.0,1,1,5.0,0,2023-05-25,2024-02-24,0
CLT01323,72,Célibataire,Sans emploi,Grand Est,12,Multirisque Pro,Confort,Web,279.98,0,0.0,4.0,1,3,4.0,0,2023-03-08,2023-12-02,1
CLT01324,60,En couple,Fonctionnaire,PACA,36,Multirisque Pro,Premium,Web,406.74,3,6681.47,1.0,3,1,1.0,0,2022-01-03,2022-07-30,0
CLT01325,71,Célibataire,Salarié,Auvergne-Rhône-Alpes,96,Assurance Auto,Confort,Téléphone,98.11,0,0.0,1.0,0,0,4.0,0,2022-12-24,2023-12-28,0
CLT01326,72,Veuf/Veuve,Indépendant,Auvergne-Rhône-Alpes,60,Assurance Habitation,Confort,Téléphone,60.71,1,2614.45,0.0,2,1,5.0,0,2022-08-04,2023-03-21,0
CLT01327,39,En couple,Retraité,PACA,12,Assurance Auto,Premium,Web,142.32,0,0.0,1.0,1,0,5.0,0,2022-01-27,2024-01-09,1
CLT01328,41,Célibataire,Retraité,PACA,72,Assurance Vie,Confort,Agence,92.65,0,0.0,2.0,0,0,3.0,0,2023-09-01,2023-11-20,0
CLT01329,67,Célibataire,Indépendant,Auvergne-Rhône-Alpes,132,Assurance Auto,Essentiel,Courtier,92.57,0,0.0,2.0,0,0,5.0,1,2022-03-20,2022-04-01,0
CLT01330,58,Veuf/Veuve,Indépendant,Auvergne-Rhône-Alpes,36,Multirisque Pro,Confort,Web,303.69,0,0.0,1.0,3,0,3.0,1,2023-06-25,2024-06-16,0
CLT01331,49,Veuf/Veuve,Salarié,Bretagne,120,Assurance Santé,Confort,Téléphone,190.11,1,482.47,1.0,3,0,4.0,0,2022-10-21,2023-02-11,0
CLT01332,70,En couple,Salarié,Auvergne-Rhône-Alpes,96,Assurance Habitation,Essentiel,Agence,40.29,0,39404.53,1.0,0,0,5.0,0,2023-02-10,2024-04-11,0
CLT01333,49,Marié(e),Indépendant,Nouvelle-Aquitaine,24,Assurance Vie,Premium,Téléphone,105.26,0,0.0,0.0,1,2,4.0,0,2023-03-10,2024-06-28,0
CLT01334,57,En couple,Indépendant,Grand Est,156,Assurance Habitation,Confort,Agence,61.86,0,0.0,1.0,1,0,4.0,1,2023-02-15,2023-12-28,1
CLT01335,69,Célibataire,Retraité,Auvergne-Rhône-Alpes,108,Assurance Auto,Essentiel,Téléphone,86.6,1,306.39,1.0,2,0,5.0,1,2023-05-04,2023-10-11,0
CLT01336,74,Marié(e),Retraité,Île-de-France,120,Assurance Vie,Confort,Web,84.26,2,5573.43,1.0,2,0,4.0,0,2022-07-19,2023-04-21,0
CLT01337,70,Marié(e),Salarié,Bretagne,72,Assurance Auto,Essentiel,Agence,84.49,0,0.0,1.0,3,0,5.0,1,2022-09-03,2023-06-18,0
CLT01338,61,En couple,Sans emploi,PACA,12,Assurance Habitation,Premium,Agence,82.03,1,2931.23,3.0,2,0,5.0,0,2022-01-12,2024-02-25,0
CLT01339,52,En couple,Fonctionnaire,Île-de-France,84,Assurance Santé,Essentiel,Web,123.38,4,11812.02,1.0,0,0,2.0,0,2022-03-29,2023-11-02,1
CLT01340,59,Célibataire,Fonctionnaire,Île-de-France,168,Multirisque Pro,Essentiel,Téléphone,181.83,0,0.0,0.0,3,0,5.0,0,2022-04-06,2023-02-16,1
